,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
3578,Sweden,SWE,2/4/2021,0.0,0.0,0.0,0.0,12793.0,0.0,0.0,0.0,1267.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3579,Sweden,SWE,2/5/2021,0.0,0.0,0.0,0.0,12938.0,0.0,0.0,0.0,1281.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3580,Sweden,SWE,2/6/2021,0.0,0.0,0.0,0.0,13083.0,0.0,0.0,0.0,1295.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3581,Sweden,SWE,2/7/2021,406997.0,323848.0,83149.0,0.0,13228.0,4.03,3.21,0.82,1310.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3582,Sweden,SWE,2/8/2021,0.0,0.0,0.0,0.0,12792.0,0.0,0.0,0.0,1267.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3583,Sweden,SWE,2/9/2021,0.0,0.0,0.0,0.0,12355.0,0.0,0.0,0.0,1223.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3584,Sweden,SWE,2/10/2021,0.0,0.0,0.0,0.0,11919.0,0.0,0.0,0.0,1180.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3585,Sweden,SWE,2/11/2021,0.0,0.0,0.0,0.0,11482.0,0.0,0.0,0.0,1137.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3586,Sweden,SWE,2/12/2021,457862.0,341656.0,116206.0,0.0,11046.0,4.53,3.38,1.15,1094.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3587,Sweden,SWE,2/13/2021,0.0,0.0,0.0,0.0,10872.0,0.0,0.0,0.0,1077.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3588,Sweden,SWE,2/14/2021,0.0,0.0,0.0,0.0,10698.0,0.0,0.0,0.0,1059.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3589,Sweden,SWE,2/15/2021,0.0,0.0,0.0,0.0,10960.0,0.0,0.0,0.0,1085.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3590,Sweden,SWE,2/16/2021,505898.0,364120.0,141778.0,0.0,11222.0,5.01,3.61,1.4,1111.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3591,Sweden,SWE,2/17/2021,525850.0,373281.0,152569.0,19952.0,12619.0,5.21,3.7,1.51,1249.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3592,Sweden,SWE,2/18/2021,553243.0,384401.0,168842.0,27393.0,15079.0,5.48,3.81,1.67,1493.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3593,Sweden,SWE,2/19/2021,585843.0,398092.0,187751.0,32600.0,18283.0,5.8,3.94,1.86,1810.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3594,Switzerland,CHE,1/24/2021,196213.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3595,Switzerland,CHE,1/25/2021,196213.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3596,Switzerland,CHE,1/26/2021,196213.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3597,Switzerland,CHE,1/27/2021,258889.0,0.0,0.0,62676.0,20892.0,2.99,0.0,0.0,2414.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3598,Switzerland,CHE,1/28/2021,258889.0,0.0,0.0,0.0,15669.0,2.99,0.0,0.0,1810.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3599,Switzerland,CHE,1/29/2021,258889.0,0.0,0.0,0.0,12535.0,2.99,0.0,0.0,1448.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3600,Switzerland,CHE,1/30/2021,258889.0,0.0,0.0,0.0,10446.0,2.99,0.0,0.0,1207.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3601,Switzerland,CHE,1/31/2021,314200.0,0.0,0.0,55311.0,16855.0,3.63,0.0,0.0,1948.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3602,Switzerland,CHE,2/1/2021,314200.0,0.0,0.0,0.0,16855.0,3.63,0.0,0.0,1948.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3603,Switzerland,CHE,2/2/2021,314200.0,0.0,0.0,0.0,16855.0,3.63,0.0,0.0,1948.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3604,Switzerland,CHE,2/3/2021,368252.0,0.0,0.0,54052.0,15623.0,4.25,0.0,0.0,1805.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3605,Switzerland,CHE,2/4/2021,368252.0,0.0,0.0,0.0,15623.0,4.25,0.0,0.0,1805.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3606,Switzerland,CHE,2/5/2021,368252.0,0.0,0.0,0.0,15623.0,4.25,0.0,0.0,1805.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3607,Switzerland,CHE,2/6/2021,368252.0,0.0,0.0,0.0,15623.0,4.25,0.0,0.0,1805.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3608,Switzerland,CHE,2/7/2021,412865.0,0.0,0.0,44613.0,14095.0,4.77,0.0,0.0,1629.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3609,Switzerland,CHE,2/8/2021,412865.0,0.0,0.0,0.0,14095.0,4.77,0.0,0.0,1629.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3610,Switzerland,CHE,2/9/2021,412865.0,0.0,0.0,0.0,14095.0,4.77,0.0,0.0,1629.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3611,Switzerland,CHE,2/10/2021,481405.0,0.0,0.0,68540.0,16165.0,5.56,0.0,0.0,1868.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3612,Switzerland,CHE,2/11/2021,481405.0,0.0,0.0,0.0,16165.0,5.56,0.0,0.0,1868.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3613,Switzerland,CHE,2/12/2021,481405.0,0.0,0.0,0.0,16165.0,5.56,0.0,0.0,1868.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3614,Switzerland,CHE,2/13/2021,481405.0,0.0,0.0,0.0,16165.0,5.56,0.0,0.0,1868.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3615,Switzerland,CHE,2/14/2021,541031.0,438933.0,102098.0,59626.0,18309.0,6.25,5.07,1.18,2116.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3616,Switzerland,CHE,2/15/2021,541031.0,438933.0,102098.0,0.0,18309.0,6.25,5.07,1.18,2116.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3617,Switzerland,CHE,2/16/2021,541031.0,438933.0,102098.0,0.0,18309.0,6.25,5.07,1.18,2116.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3618,Switzerland,CHE,2/17/2021,611842.0,474437.0,137405.0,70811.0,18634.0,7.07,5.48,1.59,2153.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3619,Turkey,TUR,1/13/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3620,Turkey,TUR,1/14/2021,279452.0,0.0,0.0,279452.0,279452.0,0.33,0.0,0.0,3313.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3621,Turkey,TUR,1/15/2021,616652.0,0.0,0.0,337200.0,308326.0,0.73,0.0,0.0,3656.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3622,Turkey,TUR,1/16/2021,676903.0,0.0,0.0,60251.0,225634.0,0.8,0.0,0.0,2675.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3623,Turkey,TUR,1/17/2021,706451.0,0.0,0.0,29548.0,176613.0,0.84,0.0,0.0,2094.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3624,Turkey,TUR,1/18/2021,832412.0,0.0,0.0,125961.0,166482.0,0.99,0.0,0.0,1974.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3625,Turkey,TUR,1/19/2021,950635.0,0.0,0.0,118223.0,158439.0,1.13,0.0,0.0,1879.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3626,Turkey,TUR,1/20/2021,1052493.0,0.0,0.0,101858.0,150356.0,1.25,0.0,0.0,1783.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3627,Turkey,TUR,1/21/2021,1120258.0,0.0,0.0,67765.0,120115.0,1.33,0.0,0.0,1424.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3628,Turkey,TUR,1/22/2021,1202212.0,0.0,0.0,81954.0,83651.0,1.43,0.0,0.0,992.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3629,Turkey,TUR,1/23/2021,1226883.0,0.0,0.0,24671.0,78569.0,1.45,0.0,0.0,932.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3630,Turkey,TUR,1/24/2021,1244653.0,0.0,0.0,17770.0,76886.0,1.48,0.0,0.0,912.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3631,Turkey,TUR,1/25/2021,1302753.0,0.0,0.0,58100.0,67192.0,1.54,0.0,0.0,797.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3632,Turkey,TUR,1/26/2021,1410273.0,0.0,0.0,107520.0,65663.0,1.67,0.0,0.0,779.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3633,Turkey,TUR,1/27/2021,1522580.0,0.0,0.0,112307.0,67155.0,1.81,0.0,0.0,796.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3634,Turkey,TUR,1/28/2021,1697575.0,0.0,0.0,174995.0,82474.0,2.01,0.0,0.0,978.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3635,Turkey,TUR,1/29/2021,1928351.0,0.0,0.0,230776.0,103734.0,2.29,0.0,0.0,1230.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3636,Turkey,TUR,1/30/2021,1960860.0,0.0,0.0,32509.0,104854.0,2.32,0.0,0.0,1243.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3637,Turkey,TUR,1/31/2021,1986237.0,0.0,0.0,25377.0,105941.0,2.36,0.0,0.0,1256.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3638,Turkey,TUR,2/1/2021,2136299.0,0.0,0.0,150062.0,119078.0,2.53,0.0,0.0,1412.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3639,Turkey,TUR,2/2/2021,2229233.0,0.0,0.0,92934.0,116994.0,2.64,0.0,0.0,1387.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3640,Turkey,TUR,2/3/2021,2343280.0,0.0,0.0,114047.0,117243.0,2.78,0.0,0.0,1390.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3641,Turkey,TUR,2/4/2021,2500806.0,0.0,0.0,157526.0,114747.0,2.97,0.0,0.0,1361.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3642,Turkey,TUR,2/5/2021,2559802.0,0.0,0.0,58996.0,90207.0,3.04,0.0,0.0,1070.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3643,Turkey,TUR,2/6/2021,2601717.0,0.0,0.0,41915.0,91551.0,3.08,0.0,0.0,1086.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3644,Turkey,TUR,2/7/2021,2610496.0,0.0,0.0,8779.0,89180.0,3.1,0.0,0.0,1057.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3645,Turkey,TUR,2/8/2021,2664203.0,0.0,0.0,53707.0,75415.0,3.16,0.0,0.0,894.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3646,Turkey,TUR,2/9/2021,2732709.0,0.0,0.0,68506.0,71925.0,3.24,0.0,0.0,853.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3647,Turkey,TUR,2/10/2021,2795116.0,0.0,0.0,62407.0,64548.0,3.31,0.0,0.0,765.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3648,Turkey,TUR,2/11/2021,2846125.0,0.0,0.0,51009.0,49331.0,3.37,0.0,0.0,585.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3649,Turkey,TUR,2/12/2021,3404354.0,3067822.0,336532.0,558229.0,120650.0,4.04,3.64,0.4,1431.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3650,Turkey,TUR,2/13/2021,3709896.0,3253005.0,456891.0,305542.0,158311.0,4.4,3.86,0.54,1877.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3651,Turkey,TUR,2/14/2021,3825101.0,3336164.0,488937.0,115205.0,173515.0,4.54,3.96,0.58,2057.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3652,Turkey,TUR,2/15/2021,4182027.0,3608148.0,573879.0,356926.0,216832.0,4.96,4.28,0.68,2571.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3653,Turkey,TUR,2/16/2021,4630784.0,3984622.0,646162.0,448757.0,271154.0,5.49,4.72,0.77,3215.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3654,Turkey,TUR,2/17/2021,5223602.0,4477432.0,746170.0,592818.0,346927.0,6.19,5.31,0.88,4113.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3655,Turkey,TUR,2/18/2021,5895295.0,5028179.0,867116.0,671693.0,435596.0,6.99,5.96,1.03,5165.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3656,Turkey,TUR,2/19/2021,6361699.0,5384983.0,976716.0,466404.0,422478.0,7.54,6.38,1.16,5009.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3657,Turkey,TUR,2/20/2021,6533510.0,5503094.0,1030416.0,171811.0,403373.0,7.75,6.52,1.22,4783.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3658,Turkey,TUR,2/21/2021,6571830.0,5517993.0,1053837.0,38320.0,392390.0,7.79,6.54,1.25,4653.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3659,Turkey,TUR,2/22/2021,6837302.0,5738471.0,1098831.0,265472.0,379325.0,8.11,6.8,1.3,4498.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3660,Turks and Caicos Islands,TCA,1/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3661,Turks and Caicos Islands,TCA,1/11/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3662,Turks and Caicos Islands,TCA,1/12/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3663,Turks and Caicos Islands,TCA,1/13/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3664,Turks and Caicos Islands,TCA,1/14/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3665,Turks and Caicos Islands,TCA,1/15/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3666,Turks and Caicos Islands,TCA,1/16/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3667,Turks and Caicos Islands,TCA,1/17/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3668,Turks and Caicos Islands,TCA,1/18/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3669,Turks and Caicos Islands,TCA,1/19/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3670,Turks and Caicos Islands,TCA,1/20/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3671,Turks and Caicos Islands,TCA,1/21/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3672,Turks and Caicos Islands,TCA,1/22/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3673,Turks and Caicos Islands,TCA,1/23/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3674,Turks and Caicos Islands,TCA,1/24/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3675,Turks and Caicos Islands,TCA,1/25/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3676,Turks and Caicos Islands,TCA,1/26/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3677,Turks and Caicos Islands,TCA,1/27/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3678,Turks and Caicos Islands,TCA,1/28/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3679,Turks and Caicos Islands,TCA,1/29/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3680,Turks and Caicos Islands,TCA,1/30/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3681,Turks and Caicos Islands,TCA,1/31/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3682,Turks and Caicos Islands,TCA,2/1/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3683,Turks and Caicos Islands,TCA,2/2/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3684,Turks and Caicos Islands,TCA,2/3/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3685,Turks and Caicos Islands,TCA,2/4/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3686,Turks and Caicos Islands,TCA,2/5/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3687,Turks and Caicos Islands,TCA,2/6/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3688,Turks and Caicos Islands,TCA,2/7/2021,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3689,Turks and Caicos Islands,TCA,2/8/2021,6433.0,6433.0,0.0,0.0,222.0,16.62,16.62,0.0,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
